# Final state angular momentum:   1
# Broadening parameter (in eV):    0.800
# Absorbing atom type (xiabs):   2
# Energy (eV)   sigma
   33.54354354    0.01517070
   33.59359359    0.01524285
   33.64364364    0.01531888
   33.69369369    0.01539903
   33.74374374    0.01548349
   33.79379379    0.01557230
   33.84384384    0.01566545
   33.89389389    0.01576281
   33.94394394    0.01586415
   33.99399399    0.01596915
   34.04404404    0.01607744
   34.09409409    0.01618858
   34.14414414    0.01630209
   34.19419419    0.01641747
   34.24424424    0.01653427
   34.29429429    0.01665203
   34.34434434    0.01677038
   34.39439439    0.01688903
   34.44444444    0.01700778
   34.49449449    0.01712654
   34.54454454    0.01724538
   34.59459459    0.01736444
   34.64464464    0.01748401
   34.69469469    0.01760451
   34.74474474    0.01772640
   34.79479479    0.01785028
   34.84484484    0.01797675
   34.89489489    0.01810649
   34.94494494    0.01824016
   34.99499499    0.01837841
   35.04504505    0.01852187
   35.09509510    0.01867110
   35.14514515    0.01882660
   35.19519520    0.01898880
   35.24524525    0.01915802
   35.29529530    0.01933450
   35.34534535    0.01951838
   35.39539540    0.01970969
   35.44544545    0.01990838
   35.49549550    0.02011427
   35.54554555    0.02032712
   35.59559560    0.02054659
   35.64564565    0.02077226
   35.69569570    0.02100364
   35.74574575    0.02124018
   35.79579580    0.02148124
   35.84584585    0.02172618
   35.89589590    0.02197428
   35.94594595    0.02222482
   35.99599600    0.02247706
   36.04604605    0.02273027
   36.09609610    0.02298372
   36.14614615    0.02323674
   36.19619620    0.02348869
   36.24624625    0.02373899
   36.29629630    0.02398713
   36.34634635    0.02423269
   36.39639640    0.02447530
   36.44644645    0.02471471
   36.49649650    0.02495073
   36.54654655    0.02518326
   36.59659660    0.02541227
   36.64664665    0.02563783
   36.69669670    0.02586006
   36.74674675    0.02607920
   36.79679680    0.02629551
   36.84684685    0.02650934
   36.89689690    0.02672111
   36.94694695    0.02693125
   36.99699700    0.02714022
   37.04704705    0.02734851
   37.09709710    0.02755657
   37.14714715    0.02776482
   37.19719720    0.02797361
   37.24724725    0.02818323
   37.29729730    0.02839385
   37.34734735    0.02860555
   37.39739740    0.02881824
   37.44744745    0.02903174
   37.49749750    0.02924570
   37.54754755    0.02945965
   37.59759760    0.02967299
   37.64764765    0.02988499
   37.69769770    0.03009484
   37.74774775    0.03030168
   37.79779780    0.03050462
   37.84784785    0.03070279
   37.89789790    0.03089540
   37.94794795    0.03108179
   37.99799800    0.03126143
   38.04804805    0.03143405
   38.09809810    0.03159956
   38.14814815    0.03175817
   38.19819820    0.03191033
   38.24824825    0.03205673
   38.29829830    0.03219830
   38.34834835    0.03233615
   38.39839840    0.03247156
   38.44844845    0.03260588
   38.49849850    0.03274053
   38.54854855    0.03287691
   38.59859860    0.03301640
   38.64864865    0.03316026
   38.69869870    0.03330966
   38.74874875    0.03346558
   38.79879880    0.03362888
   38.84884885    0.03380019
   38.89889890    0.03397998
   38.94894895    0.03416852
   38.99899900    0.03436594
   39.04904905    0.03457217
   39.09909910    0.03478703
   39.14914915    0.03501022
   39.19919920    0.03524135
   39.24924925    0.03547998
   39.29929930    0.03572562
   39.34934935    0.03597779
   39.39939940    0.03623601
   39.44944945    0.03649984
   39.49949950    0.03676888
   39.54954955    0.03704275
   39.59959960    0.03732116
   39.64964965    0.03760384
   39.69969970    0.03789054
   39.74974975    0.03818102
   39.79979980    0.03847506
   39.84984985    0.03877235
   39.89989990    0.03907256
   39.94994995    0.03937522
   40.00000000    0.03967976
